year,county,state,ag_district,yield,type,units
2007,RANSOM,NORTH DAKOTA,SOUTHEAST,52000.0,"wheat, spring, (excl durum) - acres harvested",acres
1995,RANSOM,NORTH DAKOTA,SOUTHEAST,107000.0,"wheat, spring, (excl durum) - acres harvested",acres
1996,RANSOM,NORTH DAKOTA,SOUTHEAST,129000.0,"wheat, spring, (excl durum) - acres harvested",acres
1998,RANSOM,NORTH DAKOTA,SOUTHEAST,84000.0,"wheat, spring, (excl durum) - acres harvested",acres
1999,RANSOM,NORTH DAKOTA,SOUTHEAST,74000.0,"wheat, spring, (excl durum) - acres harvested",acres
2001,RANSOM,NORTH DAKOTA,SOUTHEAST,81000.0,"wheat, spring, (excl durum) - acres harvested",acres
2005,RANSOM,NORTH DAKOTA,SOUTHEAST,72500.0,"wheat, spring, (excl durum) - acres harvested",acres
2000,RANSOM,NORTH DAKOTA,SOUTHEAST,79000.0,"wheat, spring, (excl durum) - acres harvested",acres
1993,RANSOM,NORTH DAKOTA,SOUTHEAST,116000.0,"wheat, spring, (excl durum) - acres harvested",acres
1992,RANSOM,NORTH DAKOTA,SOUTHEAST,119500.0,"wheat, spring, (excl durum) - acres harvested",acres
1989,RANSOM,NORTH DAKOTA,SOUTHEAST,114800.0,"wheat, spring, (excl durum) - acres harvested",acres
2004,RANSOM,NORTH DAKOTA,SOUTHEAST,65000.0,"wheat, spring, (excl durum) - acres harvested",acres
2003,RANSOM,NORTH DAKOTA,SOUTHEAST,77000.0,"wheat, spring, (excl durum) - acres harvested",acres
1966,RANSOM,NORTH DAKOTA,SOUTHEAST,37000.0,"wheat, spring, (excl durum) - acres harvested",acres
1968,RANSOM,NORTH DAKOTA,SOUTHEAST,45500.0,"wheat, spring, (excl durum) - acres harvested",acres
1969,RANSOM,NORTH DAKOTA,SOUTHEAST,36000.0,"wheat, spring, (excl durum) - acres harvested",acres
1970,RANSOM,NORTH DAKOTA,SOUTHEAST,40000.0,"wheat, spring, (excl durum) - acres harvested",acres
1971,RANSOM,NORTH DAKOTA,SOUTHEAST,66000.0,"wheat, spring, (excl durum) - acres harvested",acres
1972,RANSOM,NORTH DAKOTA,SOUTHEAST,55000.0,"wheat, spring, (excl durum) - acres harvested",acres
1980,RANSOM,NORTH DAKOTA,SOUTHEAST,110000.0,"wheat, spring, (excl durum) - acres harvested",acres
1981,RANSOM,NORTH DAKOTA,SOUTHEAST,124000.0,"wheat, spring, (excl durum) - acres harvested",acres
1983,RANSOM,NORTH DAKOTA,SOUTHEAST,80000.0,"wheat, spring, (excl durum) - acres harvested",acres
1984,RANSOM,NORTH DAKOTA,SOUTHEAST,80000.0,"wheat, spring, (excl durum) - acres harvested",acres
1986,RANSOM,NORTH DAKOTA,SOUTHEAST,92000.0,"wheat, spring, (excl durum) - acres harvested",acres
1985,RANSOM,NORTH DAKOTA,SOUTHEAST,82000.0,"wheat, spring, (excl durum) - acres harvested",acres
1988,RANSOM,NORTH DAKOTA,SOUTHEAST,72500.0,"wheat, spring, (excl durum) - acres harvested",acres
1991,RANSOM,NORTH DAKOTA,SOUTHEAST,100000.0,"wheat, spring, (excl durum) - acres harvested",acres
1994,RANSOM,NORTH DAKOTA,SOUTHEAST,116000.0,"wheat, spring, (excl durum) - acres harvested",acres
1979,RANSOM,NORTH DAKOTA,SOUTHEAST,82000.0,"wheat, spring, (excl durum) - acres harvested",acres
1982,RANSOM,NORTH DAKOTA,SOUTHEAST,111500.0,"wheat, spring, (excl durum) - acres harvested",acres
1990,RANSOM,NORTH DAKOTA,SOUTHEAST,125000.0,"wheat, spring, (excl durum) - acres harvested",acres
1960,RANSOM,NORTH DAKOTA,SOUTHEAST,38000.0,"wheat, spring, (excl durum) - acres harvested",acres
1961,RANSOM,NORTH DAKOTA,SOUTHEAST,38000.0,"wheat, spring, (excl durum) - acres harvested",acres
1962,RANSOM,NORTH DAKOTA,SOUTHEAST,26000.0,"wheat, spring, (excl durum) - acres harvested",acres
1963,RANSOM,NORTH DAKOTA,SOUTHEAST,30000.0,"wheat, spring, (excl durum) - acres harvested",acres
1964,RANSOM,NORTH DAKOTA,SOUTHEAST,37000.0,"wheat, spring, (excl durum) - acres harvested",acres
1965,RANSOM,NORTH DAKOTA,SOUTHEAST,41000.0,"wheat, spring, (excl durum) - acres harvested",acres
1967,RANSOM,NORTH DAKOTA,SOUTHEAST,46000.0,"wheat, spring, (excl durum) - acres harvested",acres
1973,RANSOM,NORTH DAKOTA,SOUTHEAST,78000.0,"wheat, spring, (excl durum) - acres harvested",acres
1975,RANSOM,NORTH DAKOTA,SOUTHEAST,72500.0,"wheat, spring, (excl durum) - acres harvested",acres
1976,RANSOM,NORTH DAKOTA,SOUTHEAST,121300.0,"wheat, spring, (excl durum) - acres harvested",acres
1977,RANSOM,NORTH DAKOTA,SOUTHEAST,79400.0,"wheat, spring, (excl durum) - acres harvested",acres
2009,RANSOM,NORTH DAKOTA,SOUTHEAST,39000.0,"wheat, spring, (excl durum) - acres harvested",acres
2010,RANSOM,NORTH DAKOTA,SOUTHEAST,38500.0,"wheat, spring, (excl durum) - acres harvested",acres
2006,RANSOM,NORTH DAKOTA,SOUTHEAST,53500.0,"wheat, spring, (excl durum) - acres harvested",acres
2008,RANSOM,NORTH DAKOTA,SOUTHEAST,55500.0,"wheat, spring, (excl durum) - acres harvested",acres
2011,RANSOM,NORTH DAKOTA,SOUTHEAST,34500.0,"wheat, spring, (excl durum) - acres harvested",acres
2012,RANSOM,NORTH DAKOTA,SOUTHEAST,28300.0,"wheat, spring, (excl durum) - acres harvested",acres
2014,RANSOM,NORTH DAKOTA,SOUTHEAST,30900.0,"wheat, spring, (excl durum) - acres harvested",acres
2015,RANSOM,NORTH DAKOTA,SOUTHEAST,36500.0,"wheat, spring, (excl durum) - acres harvested",acres
2016,RANSOM,NORTH DAKOTA,SOUTHEAST,35900.0,"wheat, spring, (excl durum) - acres harvested",acres
2017,RANSOM,NORTH DAKOTA,SOUTHEAST,25800.0,"wheat, spring, (excl durum) - acres harvested",acres
2018,RANSOM,NORTH DAKOTA,SOUTHEAST,36100.0,"wheat, spring, (excl durum) - acres harvested",acres
2002,RICHLAND,NORTH DAKOTA,SOUTHEAST,144000.0,"wheat, spring, (excl durum) - acres harvested",acres
1997,RICHLAND,NORTH DAKOTA,SOUTHEAST,205000.0,"wheat, spring, (excl durum) - acres harvested",acres
1978,RICHLAND,NORTH DAKOTA,SOUTHEAST,168400.0,"wheat, spring, (excl durum) - acres harvested",acres
1987,RICHLAND,NORTH DAKOTA,SOUTHEAST,170000.0,"wheat, spring, (excl durum) - acres harvested",acres
1974,RICHLAND,NORTH DAKOTA,SOUTHEAST,225000.0,"wheat, spring, (excl durum) - acres harvested",acres
2007,RICHLAND,NORTH DAKOTA,SOUTHEAST,90000.0,"wheat, spring, (excl durum) - acres harvested",acres
1995,RICHLAND,NORTH DAKOTA,SOUTHEAST,192000.0,"wheat, spring, (excl durum) - acres harvested",acres
1996,RICHLAND,NORTH DAKOTA,SOUTHEAST,209000.0,"wheat, spring, (excl durum) - acres harvested",acres
1998,RICHLAND,NORTH DAKOTA,SOUTHEAST,175000.0,"wheat, spring, (excl durum) - acres harvested",acres
1999,RICHLAND,NORTH DAKOTA,SOUTHEAST,166000.0,"wheat, spring, (excl durum) - acres harvested",acres
2001,RICHLAND,NORTH DAKOTA,SOUTHEAST,149000.0,"wheat, spring, (excl durum) - acres harvested",acres
2000,RICHLAND,NORTH DAKOTA,SOUTHEAST,150000.0,"wheat, spring, (excl durum) - acres harvested",acres
1993,RICHLAND,NORTH DAKOTA,SOUTHEAST,214000.0,"wheat, spring, (excl durum) - acres harvested",acres
1992,RICHLAND,NORTH DAKOTA,SOUTHEAST,209000.0,"wheat, spring, (excl durum) - acres harvested",acres
1989,RICHLAND,NORTH DAKOTA,SOUTHEAST,215000.0,"wheat, spring, (excl durum) - acres harvested",acres
1966,RICHLAND,NORTH DAKOTA,SOUTHEAST,71000.0,"wheat, spring, (excl durum) - acres harvested",acres
1968,RICHLAND,NORTH DAKOTA,SOUTHEAST,84000.0,"wheat, spring, (excl durum) - acres harvested",acres
1969,RICHLAND,NORTH DAKOTA,SOUTHEAST,70000.0,"wheat, spring, (excl durum) - acres harvested",acres
1970,RICHLAND,NORTH DAKOTA,SOUTHEAST,72000.0,"wheat, spring, (excl durum) - acres harvested",acres
1971,RICHLAND,NORTH DAKOTA,SOUTHEAST,136000.0,"wheat, spring, (excl durum) - acres harvested",acres
1972,RICHLAND,NORTH DAKOTA,SOUTHEAST,119000.0,"wheat, spring, (excl durum) - acres harvested",acres
1980,RICHLAND,NORTH DAKOTA,SOUTHEAST,200000.0,"wheat, spring, (excl durum) - acres harvested",acres
1981,RICHLAND,NORTH DAKOTA,SOUTHEAST,219000.0,"wheat, spring, (excl durum) - acres harvested",acres
1983,RICHLAND,NORTH DAKOTA,SOUTHEAST,147000.0,"wheat, spring, (excl durum) - acres harvested",acres
1984,RICHLAND,NORTH DAKOTA,SOUTHEAST,155000.0,"wheat, spring, (excl durum) - acres harvested",acres
1986,RICHLAND,NORTH DAKOTA,SOUTHEAST,192000.0,"wheat, spring, (excl durum) - acres harvested",acres
1985,RICHLAND,NORTH DAKOTA,SOUTHEAST,185000.0,"wheat, spring, (excl durum) - acres harvested",acres
1988,RICHLAND,NORTH DAKOTA,SOUTHEAST,164500.0,"wheat, spring, (excl durum) - acres harvested",acres
1991,RICHLAND,NORTH DAKOTA,SOUTHEAST,164000.0,"wheat, spring, (excl durum) - acres harvested",acres
1994,RICHLAND,NORTH DAKOTA,SOUTHEAST,206000.0,"wheat, spring, (excl durum) - acres harvested",acres
1979,RICHLAND,NORTH DAKOTA,SOUTHEAST,156000.0,"wheat, spring, (excl durum) - acres harvested",acres
1982,RICHLAND,NORTH DAKOTA,SOUTHEAST,194000.0,"wheat, spring, (excl durum) - acres harvested",acres
1990,RICHLAND,NORTH DAKOTA,SOUTHEAST,209000.0,"wheat, spring, (excl durum) - acres harvested",acres
1960,RICHLAND,NORTH DAKOTA,SOUTHEAST,74000.0,"wheat, spring, (excl durum) - acres harvested",acres
1961,RICHLAND,NORTH DAKOTA,SOUTHEAST,75000.0,"wheat, spring, (excl durum) - acres harvested",acres
1962,RICHLAND,NORTH DAKOTA,SOUTHEAST,48000.0,"wheat, spring, (excl durum) - acres harvested",acres
1963,RICHLAND,NORTH DAKOTA,SOUTHEAST,60000.0,"wheat, spring, (excl durum) - acres harvested",acres
1964,RICHLAND,NORTH DAKOTA,SOUTHEAST,84000.0,"wheat, spring, (excl durum) - acres harvested",acres
1965,RICHLAND,NORTH DAKOTA,SOUTHEAST,79000.0,"wheat, spring, (excl durum) - acres harvested",acres
1967,RICHLAND,NORTH DAKOTA,SOUTHEAST,89000.0,"wheat, spring, (excl durum) - acres harvested",acres
1973,RICHLAND,NORTH DAKOTA,SOUTHEAST,177000.0,"wheat, spring, (excl durum) - acres harvested",acres
1975,RICHLAND,NORTH DAKOTA,SOUTHEAST,177400.0,"wheat, spring, (excl durum) - acres harvested",acres
1976,RICHLAND,NORTH DAKOTA,SOUTHEAST,262800.0,"wheat, spring, (excl durum) - acres harvested",acres
1977,RICHLAND,NORTH DAKOTA,SOUTHEAST,183400.0,"wheat, spring, (excl durum) - acres harvested",acres
2009,RICHLAND,NORTH DAKOTA,SOUTHEAST,77000.0,"wheat, spring, (excl durum) - acres harvested",acres
2010,RICHLAND,NORTH DAKOTA,SOUTHEAST,63500.0,"wheat, spring, (excl durum) - acres harvested",acres
2006,RICHLAND,NORTH DAKOTA,SOUTHEAST,102000.0,"wheat, spring, (excl durum) - acres harvested",acres
2005,RICHLAND,NORTH DAKOTA,SOUTHEAST,128000.0,"wheat, spring, (excl durum) - acres harvested",acres
2004,RICHLAND,NORTH DAKOTA,SOUTHEAST,129000.0,"wheat, spring, (excl durum) - acres harvested",acres
2003,RICHLAND,NORTH DAKOTA,SOUTHEAST,135000.0,"wheat, spring, (excl durum) - acres harvested",acres
2008,RICHLAND,NORTH DAKOTA,SOUTHEAST,91000.0,"wheat, spring, (excl durum) - acres harvested",acres
2011,RICHLAND,NORTH DAKOTA,SOUTHEAST,65500.0,"wheat, spring, (excl durum) - acres harvested",acres
2012,RICHLAND,NORTH DAKOTA,SOUTHEAST,53600.0,"wheat, spring, (excl durum) - acres harvested",acres
2013,RICHLAND,NORTH DAKOTA,SOUTHEAST,43600.0,"wheat, spring, (excl durum) - acres harvested",acres
2014,RICHLAND,NORTH DAKOTA,SOUTHEAST,46800.0,"wheat, spring, (excl durum) - acres harvested",acres
2015,RICHLAND,NORTH DAKOTA,SOUTHEAST,60400.0,"wheat, spring, (excl durum) - acres harvested",acres
2018,RICHLAND,NORTH DAKOTA,SOUTHEAST,53400.0,"wheat, spring, (excl durum) - acres harvested",acres
2002,BARNES,NORTH DAKOTA,EAST CENTRAL,245000.0,"wheat, spring, (excl durum) - acres planted",acres
1997,BARNES,NORTH DAKOTA,EAST CENTRAL,350000.0,"wheat, spring, (excl durum) - acres planted",acres
1978,BARNES,NORTH DAKOTA,EAST CENTRAL,224500.0,"wheat, spring, (excl durum) - acres planted",acres
1987,BARNES,NORTH DAKOTA,EAST CENTRAL,260000.0,"wheat, spring, (excl durum) - acres planted",acres
1974,BARNES,NORTH DAKOTA,EAST CENTRAL,252200.0,"wheat, spring, (excl durum) - acres planted",acres
2007,BARNES,NORTH DAKOTA,EAST CENTRAL,142000.0,"wheat, spring, (excl durum) - acres planted",acres
1995,BARNES,NORTH DAKOTA,EAST CENTRAL,330000.0,"wheat, spring, (excl durum) - acres planted",acres
1996,BARNES,NORTH DAKOTA,EAST CENTRAL,360000.0,"wheat, spring, (excl durum) - acres planted",acres
1998,BARNES,NORTH DAKOTA,EAST CENTRAL,270000.0,"wheat, spring, (excl durum) - acres planted",acres
1999,BARNES,NORTH DAKOTA,EAST CENTRAL,225000.0,"wheat, spring, (excl durum) - acres planted",acres
2001,BARNES,NORTH DAKOTA,EAST CENTRAL,263000.0,"wheat, spring, (excl durum) - acres planted",acres
2005,BARNES,NORTH DAKOTA,EAST CENTRAL,210000.0,"wheat, spring, (excl durum) - acres planted",acres
2000,BARNES,NORTH DAKOTA,EAST CENTRAL,270000.0,"wheat, spring, (excl durum) - acres planted",acres
1993,BARNES,NORTH DAKOTA,EAST CENTRAL,370000.0,"wheat, spring, (excl durum) - acres planted",acres
1992,BARNES,NORTH DAKOTA,EAST CENTRAL,370000.0,"wheat, spring, (excl durum) - acres planted",acres
1989,BARNES,NORTH DAKOTA,EAST CENTRAL,330000.0,"wheat, spring, (excl durum) - acres planted",acres
2004,BARNES,NORTH DAKOTA,EAST CENTRAL,175000.0,"wheat, spring, (excl durum) - acres planted",acres
1966,BARNES,NORTH DAKOTA,EAST CENTRAL,113000.0,"wheat, spring, (excl durum) - acres planted",acres
1968,BARNES,NORTH DAKOTA,EAST CENTRAL,136000.0,"wheat, spring, (excl durum) - acres planted",acres
1969,BARNES,NORTH DAKOTA,EAST CENTRAL,116000.0,"wheat, spring, (excl durum) - acres planted",acres
1970,BARNES,NORTH DAKOTA,EAST CENTRAL,157500.0,"wheat, spring, (excl durum) - acres planted",acres
1971,BARNES,NORTH DAKOTA,EAST CENTRAL,210000.0,"wheat, spring, (excl durum) - acres planted",acres
1972,BARNES,NORTH DAKOTA,EAST CENTRAL,176000.0,"wheat, spring, (excl durum) - acres planted",acres
1980,BARNES,NORTH DAKOTA,EAST CENTRAL,280000.0,"wheat, spring, (excl durum) - acres planted",acres
1981,BARNES,NORTH DAKOTA,EAST CENTRAL,270000.0,"wheat, spring, (excl durum) - acres planted",acres
1983,BARNES,NORTH DAKOTA,EAST CENTRAL,190000.0,"wheat, spring, (excl durum) - acres planted",acres
1984,BARNES,NORTH DAKOTA,EAST CENTRAL,200000.0,"wheat, spring, (excl durum) - acres planted",acres
1986,BARNES,NORTH DAKOTA,EAST CENTRAL,240000.0,"wheat, spring, (excl durum) - acres planted",acres
1985,BARNES,NORTH DAKOTA,EAST CENTRAL,210000.0,"wheat, spring, (excl durum) - acres planted",acres
1988,BARNES,NORTH DAKOTA,EAST CENTRAL,275000.0,"wheat, spring, (excl durum) - acres planted",acres
1991,BARNES,NORTH DAKOTA,EAST CENTRAL,300000.0,"wheat, spring, (excl durum) - acres planted",acres
1994,BARNES,NORTH DAKOTA,EAST CENTRAL,340000.0,"wheat, spring, (excl durum) - acres planted",acres
1979,BARNES,NORTH DAKOTA,EAST CENTRAL,235000.0,"wheat, spring, (excl durum) - acres planted",acres
1982,BARNES,NORTH DAKOTA,EAST CENTRAL,265000.0,"wheat, spring, (excl durum) - acres planted",acres
1990,BARNES,NORTH DAKOTA,EAST CENTRAL,350000.0,"wheat, spring, (excl durum) - acres planted",acres
1960,BARNES,NORTH DAKOTA,EAST CENTRAL,150000.0,"wheat, spring, (excl durum) - acres planted",acres
1961,BARNES,NORTH DAKOTA,EAST CENTRAL,159000.0,"wheat, spring, (excl durum) - acres planted",acres
1962,BARNES,NORTH DAKOTA,EAST CENTRAL,124000.0,"wheat, spring, (excl durum) - acres planted",acres
1963,BARNES,NORTH DAKOTA,EAST CENTRAL,118000.0,"wheat, spring, (excl durum) - acres planted",acres
1964,BARNES,NORTH DAKOTA,EAST CENTRAL,111000.0,"wheat, spring, (excl durum) - acres planted",acres
1965,BARNES,NORTH DAKOTA,EAST CENTRAL,119500.0,"wheat, spring, (excl durum) - acres planted",acres
1967,BARNES,NORTH DAKOTA,EAST CENTRAL,159000.0,"wheat, spring, (excl durum) - acres planted",acres
1973,BARNES,NORTH DAKOTA,EAST CENTRAL,236000.0,"wheat, spring, (excl durum) - acres planted",acres
1975,BARNES,NORTH DAKOTA,EAST CENTRAL,242400.0,"wheat, spring, (excl durum) - acres planted",acres
1976,BARNES,NORTH DAKOTA,EAST CENTRAL,290800.0,"wheat, spring, (excl durum) - acres planted",acres
1977,BARNES,NORTH DAKOTA,EAST CENTRAL,246800.0,"wheat, spring, (excl durum) - acres planted",acres
2016,BARNES,NORTH DAKOTA,EAST CENTRAL,96000.0,"wheat, spring, (excl durum) - acres planted",acres
2017,BARNES,NORTH DAKOTA,EAST CENTRAL,65900.0,"wheat, spring, (excl durum) - acres planted",acres
2009,BARNES,NORTH DAKOTA,EAST CENTRAL,115000.0,"wheat, spring, (excl durum) - acres planted",acres
2010,BARNES,NORTH DAKOTA,EAST CENTRAL,115000.0,"wheat, spring, (excl durum) - acres planted",acres
2006,BARNES,NORTH DAKOTA,EAST CENTRAL,150000.0,"wheat, spring, (excl durum) - acres planted",acres
2003,BARNES,NORTH DAKOTA,EAST CENTRAL,197000.0,"wheat, spring, (excl durum) - acres planted",acres
2008,BARNES,NORTH DAKOTA,EAST CENTRAL,124000.0,"wheat, spring, (excl durum) - acres planted",acres
2011,BARNES,NORTH DAKOTA,EAST CENTRAL,99000.0,"wheat, spring, (excl durum) - acres planted",acres
2012,BARNES,NORTH DAKOTA,EAST CENTRAL,78500.0,"wheat, spring, (excl durum) - acres planted",acres
2013,BARNES,NORTH DAKOTA,EAST CENTRAL,70400.0,"wheat, spring, (excl durum) - acres planted",acres
2014,BARNES,NORTH DAKOTA,EAST CENTRAL,82500.0,"wheat, spring, (excl durum) - acres planted",acres
2015,BARNES,NORTH DAKOTA,EAST CENTRAL,105000.0,"wheat, spring, (excl durum) - acres planted",acres
2018,BARNES,NORTH DAKOTA,EAST CENTRAL,93900.0,"wheat, spring, (excl durum) - acres planted",acres
2002,CASS*,NORTH DAKOTA,EAST CENTRAL,280000.0,"wheat, spring, (excl durum) - acres planted",acres
1997,CASS*,NORTH DAKOTA,EAST CENTRAL,390000.0,"wheat, spring, (excl durum) - acres planted",acres
1978,CASS*,NORTH DAKOTA,EAST CENTRAL,268300.0,"wheat, spring, (excl durum) - acres planted",acres
1987,CASS*,NORTH DAKOTA,EAST CENTRAL,265000.0,"wheat, spring, (excl durum) - acres planted",acres
1974,CASS*,NORTH DAKOTA,EAST CENTRAL,401000.0,"wheat, spring, (excl durum) - acres planted",acres
2007,CASS*,NORTH DAKOTA,EAST CENTRAL,178000.0,"wheat, spring, (excl durum) - acres planted",acres
1995,CASS*,NORTH DAKOTA,EAST CENTRAL,400000.0,"wheat, spring, (excl durum) - acres planted",acres
1996,CASS*,NORTH DAKOTA,EAST CENTRAL,460000.0,"wheat, spring, (excl durum) - acres planted",acres
1998,CASS*,NORTH DAKOTA,EAST CENTRAL,360000.0,"wheat, spring, (excl durum) - acres planted",acres
1999,CASS*,NORTH DAKOTA,EAST CENTRAL,330000.0,"wheat, spring, (excl durum) - acres planted",acres
2001,CASS*,NORTH DAKOTA,EAST CENTRAL,313000.0,"wheat, spring, (excl durum) - acres planted",acres
2005,CASS*,NORTH DAKOTA,EAST CENTRAL,270000.0,"wheat, spring, (excl durum) - acres planted",acres
2000,CASS*,NORTH DAKOTA,EAST CENTRAL,325000.0,"wheat, spring, (excl durum) - acres planted",acres
1993,CASS*,NORTH DAKOTA,EAST CENTRAL,400000.0,"wheat, spring, (excl durum) - acres planted",acres
1992,CASS*,NORTH DAKOTA,EAST CENTRAL,410000.0,"wheat, spring, (excl durum) - acres planted",acres
1989,CASS*,NORTH DAKOTA,EAST CENTRAL,330000.0,"wheat, spring, (excl durum) - acres planted",acres
1966,CASS*,NORTH DAKOTA,EAST CENTRAL,143000.0,"wheat, spring, (excl durum) - acres planted",acres
1968,CASS*,NORTH DAKOTA,EAST CENTRAL,182000.0,"wheat, spring, (excl durum) - acres planted",acres
1969,CASS*,NORTH DAKOTA,EAST CENTRAL,138000.0,"wheat, spring, (excl durum) - acres planted",acres
1970,CASS*,NORTH DAKOTA,EAST CENTRAL,187000.0,"wheat, spring, (excl durum) - acres planted",acres
1971,CASS*,NORTH DAKOTA,EAST CENTRAL,304500.0,"wheat, spring, (excl durum) - acres planted",acres
1972,CASS*,NORTH DAKOTA,EAST CENTRAL,255000.0,"wheat, spring, (excl durum) - acres planted",acres
1980,CASS*,NORTH DAKOTA,EAST CENTRAL,360000.0,"wheat, spring, (excl durum) - acres planted",acres
1981,CASS*,NORTH DAKOTA,EAST CENTRAL,325000.0,"wheat, spring, (excl durum) - acres planted",acres
1983,CASS*,NORTH DAKOTA,EAST CENTRAL,225000.0,"wheat, spring, (excl durum) - acres planted",acres
1984,CASS*,NORTH DAKOTA,EAST CENTRAL,210000.0,"wheat, spring, (excl durum) - acres planted",acres
1986,CASS*,NORTH DAKOTA,EAST CENTRAL,280000.0,"wheat, spring, (excl durum) - acres planted",acres
1985,CASS*,NORTH DAKOTA,EAST CENTRAL,235000.0,"wheat, spring, (excl durum) - acres planted",acres
1988,CASS*,NORTH DAKOTA,EAST CENTRAL,265000.0,"wheat, spring, (excl durum) - acres planted",acres
1991,CASS*,NORTH DAKOTA,EAST CENTRAL,300000.0,"wheat, spring, (excl durum) - acres planted",acres
1994,CASS*,NORTH DAKOTA,EAST CENTRAL,390000.0,"wheat, spring, (excl durum) - acres planted",acres
1979,CASS*,NORTH DAKOTA,EAST CENTRAL,267000.0,"wheat, spring, (excl durum) - acres planted",acres
1982,CASS*,NORTH DAKOTA,EAST CENTRAL,303000.0,"wheat, spring, (excl durum) - acres planted",acres
1990,CASS*,NORTH DAKOTA,EAST CENTRAL,380000.0,"wheat, spring, (excl durum) - acres planted",acres
1960,CASS*,NORTH DAKOTA,EAST CENTRAL,174000.0,"wheat, spring, (excl durum) - acres planted",acres
1961,CASS*,NORTH DAKOTA,EAST CENTRAL,170000.0,"wheat, spring, (excl durum) - acres planted",acres
1962,CASS*,NORTH DAKOTA,EAST CENTRAL,119000.0,"wheat, spring, (excl durum) - acres planted",acres
1963,CASS*,NORTH DAKOTA,EAST CENTRAL,137000.0,"wheat, spring, (excl durum) - acres planted",acres
1964,CASS*,NORTH DAKOTA,EAST CENTRAL,138000.0,"wheat, spring, (excl durum) - acres planted",acres
1965,CASS*,NORTH DAKOTA,EAST CENTRAL,136000.0,"wheat, spring, (excl durum) - acres planted",acres
1967,CASS*,NORTH DAKOTA,EAST CENTRAL,203000.0,"wheat, spring, (excl durum) - acres planted",acres
1973,CASS*,NORTH DAKOTA,EAST CENTRAL,355000.0,"wheat, spring, (excl durum) - acres planted",acres
1975,CASS*,NORTH DAKOTA,EAST CENTRAL,394500.0,"wheat, spring, (excl durum) - acres planted",acres
1976,CASS*,NORTH DAKOTA,EAST CENTRAL,500800.0,"wheat, spring, (excl durum) - acres planted",acres
